NET_BOOKINGS
59
66
66
68
41
40
34
34
70
36
36
39
51
33
42
17
44
54
39
72
20
63
49
39
54
42
56
40
66
27
29
21
43
70
30
72
52
32
45
48
75
25
71
49
62
63
54
72
42
65
63
42
59
62
67
38
71
42
47
42
52
76
52
74
48
54
67
69
67
73
76
62
43
40
56
74
70
51
76
54
62
53
74
74
81
81
68
65
71
69
53
69
58
52
49
71
73
57
66
39
61
51
57
76
40
61
45
49
66
68
74
58
73
40
59
45
72
75
75
74
76
76
68
57
61
64
69
40
41
50
73
63
55
70
38
70
82
67
80
72
80
56
65
62
65
76
59
64
49
40
70
36
71
55
70
45
39
67
57
74
62
82
64
50
43
68
76
50
69
57
62
73
71
76
58
70
44
36
39
67
73
31
51
65
52
47
73
65
46
73
68
44
76
71
76
67
59
76
43
34
65
64
46
67
46
61
55
73
64
81
72
61
55
55
68
70
64
70
64
72
82
74
69
82
73
65
60
57
67
64
59
65
55
50
73
72
69
70
67
67
51
58
50
54
38
77
61
47
49
76
75
51
69
71
29
45
68
79
57
61
76
53
51
56
72
54
73
66
69
76
46
79
52
68
52
56
51
70
72
68
58
72
46
75
69
76
75
68
69
57
46
76
76
52
49
55
68
64
84
74
61
60
42
36
27
75
69
33
73
42
44
37
59
76
49
59
61
66
68
62
71
58
78
49
42
76
54
49
50
81
58
47
43
52
57
42
54
55
69
38
65
67
44
59
48
46
47
59
64
58
59
37
54
44
40
45
53
78
75
68
70
72
71
74
70
51
68
55
62
45
43
30
64
22
26
58
53
51
50
57
41
49
37
50
69
60
72
40
44
48
53
63
65
55
36
37
48
73
63
69
30
26
41
56
75
69
55
51
48
31
40
76
50
64
56
43
58
61
75
62
74
53
38
40
53
62
37
74
36
67
69
62
75
70
49
65
71
55
72
69
72
67
46
61
62
63
67
71
75
72
79
82
84
84
70
69
52
72
59
58
72
82
84
51
45
59
69
74
26
83
49
64
60
72
75
66
72
56
48
82
70
80
82
81
75
60
79
82
44
79
83
41
40
35
80
63
58
83
69
74
75
56
84
62
81
51
73
55
67
84
48
59
84
57
53
54
65
67
74
48
62
49
72
67
52
68
64
71
65
50
76
76
60
79
42
62
78
81
79
77
72
43
64
54
73
70
61
48
41
32
46
78
65
53
71
61
53
45
84
73
50
81
43
49
44
50
72
72
77
46
53
63
65
53
36
74
61
67
73
80
66
83
79
79
84
83
84
83
79
80
69
74
63
69
34
77
57
60
66
59
81
52
72
74
55
64
66
83
37
64
67
57
56
73
79
71
83
72
39
59
62
84
76
72
79
51
43
65
84
74
59
80
61
53
52
78
77
48
35
46
68
76
81
74
67
76
61
48
65
73
73
82
66
76
64
76
81
59
83
56
69
83
53
82
79
51
66
37
67
32
79
57
82
64
81
58
58
80
55
59
74
68
45
65
67
59
79
33
54
55
83
67
58
79
76
45
43
37
66
41
78
74
44
40
56
75
59
84
66
42
78
47
82
56
49
77
37
33
40
61
57
21
55
58
80
84
81
83
77
63
59
73
68
62
57
66
25
39
40
41
63
81
44
83
42
44
43
78
49
52
81
43
42
49
67
40
67
58
47
54
54
56
60
61
58
40
43
60
84
74
44
83
79
24
81
76
68
72
56
82
49
57
83
73
69
82
48
51
61
82
56
83
56
47
55
50
78
44
80
81
47
46
60
81
74
74
61
59
80
69
83
64
84
65
63
60
72
75
32
81
60
47
73
46
84
57
75
52
59
60
34
78
41
76
49
48
54
67
82
52
73
49
47
63
68
79
83
83
82
82
79
82
74
69
74
78
34
34
42
55
56
79
43
58
53
45
80
41
60
56
66
60
66
68
80
83
69
47
50
72
79
60
73
45
52
46
71
60
67
78
64
47
69
62
77
48
79
54
67
51
73
65
78
82
55
30
59
55
56
59
37
48
49
61
49
81
66
71
72
45
52
61
84
68
73
78
41
51
47
69
62
60
49
63
40
44
70
67
74
59
83
35
77
66
72
77
62
58
79
83
83
84
79
84
56
84
70
80
51
81
60
37
67
72
54
70
75
53
53
66
74
54
55
81
32
40
46
73
75
63
76
66
60
66
52
79
70
59
83
58
56
75
79
64
58
82
64
50
56
83
71
60
73
40
53
46
50
68
83
54
76
42
57
83
67
71
68
78
48
62
84
84
84
79
74
73
64
73
67
75
53
77
74
62
76
58
60
83
58
83
65
81
73
82
64
62
54
55
82
49
84
58
63
79
56
81
49
83
47
39
56
53
84
73
83
40
60
70
80
72
53
79
44
63
45
46
58
36
83
45
48
44
49
71
53
43
57
45
76
84
83
81
70
80
79
